store_id,uptime_last_hour(minutes),downtime_last_hour(minutes),uptime_last_day(hours),downtime_last_day(hours),update_last_week(days),downtime_last_week(days)
2123333959752016444,60,0,24,0,7,0
3659015185594902112,60,0,24,0,7,0
1269514693646078032,60,0,24,0,7,0
8270223232204355700,60,0,24,0,7,0
7991676056369309319,60,0,24,0,7,0
7181662570044419709,60,0,24,0,7,0
2801407638455680690,60,0,24,0,7,0
6818275825741879962,60,0,24,0,7,0
5245069344130602565,60,0,24,0,7,0
7314742299224579912,60,0,24,0,7,0
5917427065332714193,60,0,24,0,7,0
6815395792948949886,60,0,24,0,7,0
7786032401563249352,60,0,24,0,7,0
7054107577350095832,60,0,24,0,7,0
5531854898210054038,60,0,24,0,7,0
7622661873686725293,60,0,24,0,7,0
7154474125246657904,60,0,24,0,7,0
2891982305125898036,60,0,24,0,7,0
508869524284643422,60,0,24,0,7,0
8040588629006418233,60,0,24,0,7,0
315743336432337622,60,0,24,0,7,0
6727847259418548871,60,0,24,0,7,0
8959662572905290636,60,0,24,0,7,0
4302936770261273038,60,0,24,0,7,0
7734678648069321417,60,0,24,0,7,0
1046062902039176146,60,0,24,0,7,0
2663109925048280145,60,0,24,0,7,0
2254345540888774754,60,0,24,0,7,0
3587530059633522622,60,0,24,0,7,0
4765299198835492208,60,0,24,0,7,0
8964137125592444963,60,0,24,0,7,0
5650255503970509955,60,0,24,0,7,0
962875980890827277,60,0,24,0,7,0
8395278100631560761,60,0,24,0,7,0
8132646672482541469,60,0,24,0,7,0
4519442791230667487,60,0,24,0,7,0
5727407597195975945,60,0,24,0,7,0
3963533944148681948,60,0,24,0,7,0
1416233103411197335,60,0,24,0,7,0
6290459896917131168,60,0,24,0,7,0
2212417949779652977,60,0,24,0,7,0
7741788920496674160,60,0,24,0,7,0
2594173285337178606,60,0,24,0,7,0
3863901777055984105,60,0,24,0,7,0
8426104375367836905,60,0,24,0,7,0
4087734576384157479,60,0,24,0,7,0
8683433948643153482,60,0,24,0,7,0
2871340414765171194,60,0,24,0,7,0
6578238616992340077,60,0,24,0,7,0
2534461477512391215,60,0,24,0,7,0
3381961500543939078,0,60,0,24,0,7
8496804729674061557,60,0,24,0,7,0
4615366944897261669,60,0,24,0,7,0
6003577592509498065,60,0,24,0,7,0
4961555008481144290,60,0,24,0,7,0
6254326899789577138,60,0,24,0,7,0
191535644409838384,60,0,24,0,7,0
8519097648367688650,60,0,24,0,7,0
4623585857923217075,60,0,24,0,7,0
6310973543470827803,60,0,24,0,7,0
408633776881253683,60,0,24,0,7,0
2406818359872471913,60,0,24,0,7,0
8529403246085691548,60,0,24,0,7,0
1426217606935323315,60,0,24,0,7,0
1421802966801470384,60,0,24,0,7,0
9113289087506673201,60,0,24,0,7,0
651601963643042250,60,0,24,0,7,0
1887195649833711938,60,0,24,0,7,0
4837291871384095372,60,0,24,0,7,0
3103238502848951891,60,0,24,0,7,0
1220804311105593039,60,0,24,0,7,0
642264664026364281,60,0,24,0,7,0
3943479161449354119,60,0,24,0,7,0
436563274646675694,60,0,24,0,7,0
2671352006512594556,60,0,24,0,7,0
137489854657495758,60,0,24,0,7,0
1611710727645450442,60,0,24,0,7,0
1678415024862242015,60,0,24,0,7,0
4650201853789984532,60,0,24,0,7,0
2062343054020023628,60,0,24,0,7,0
3354378513684691706,60,0,24,0,7,0
3147193634072302011,60,0,24,0,7,0
7642900884278143798,60,0,24,0,7,0
8230366127310661909,60,0,24,0,7,0
3877708758432719766,60,0,24,0,7,0
6768331542963056385,60,0,24,0,7,0
2716610122072123243,60,0,24,0,7,0
4209944588823430790,60,0,24,0,7,0
8800720085475060489,60,0,24,0,7,0
242711181652148953,60,0,24,0,7,0
4134847630144995626,60,0,24,0,7,0
3846551985109221827,60,0,24,0,7,0
4866701305171654804,60,0,24,0,7,0
6967370440715735767,60,0,24,0,7,0
20876078165737550,60,0,24,0,7,0
9216612860263478135,60,0,24,0,7,0
7151575294756754100,60,0,24,0,7,0
3050016054725907751,0,60,0,24,0,7
3719328422544055221,0,60,0,24,0,7
8175259962852198089,60,0,24,0,7,0
38128898926494958,60,0,24,0,7,0
6754718234612588132,60,0,24,0,7,0
7368242242012280253,60,0,24,0,7,0
8366349577194256830,60,0,24,0,7,0
7764169820811597185,60,0,24,0,7,0
1841311603823846581,60,0,24,0,7,0
1723275522870193313,60,0,24,0,7,0
5417111477080634541,60,0,24,0,7,0
8834506829067843220,60,0,24,0,7,0
5287065677069465342,60,0,24,0,7,0
5687653224523048489,60,0,24,0,7,0
736435835708345794,60,0,24,0,7,0
7307536408524938619,60,0,24,0,7,0
3195911228327285325,60,0,24,0,7,0
2767103577068068757,60,0,24,0,7,0
7509719641437727143,60,0,24,0,7,0
2892878649113252550,60,0,24,0,7,0
988923299049118093,60,0,24,0,7,0
8483640397505167096,60,0,24,0,7,0
3410458533847056406,60,0,24,0,7,0
2582189222044797824,60,0,24,0,7,0
3720177516117015666,60,0,24,0,7,0
4556449031460342041,60,0,24,0,7,0
9183039874392829506,60,0,24,0,7,0
645323677651534791,60,0,24,0,7,0
1710361405993519136,60,0,24,0,7,0
4900000786372499315,60,0,24,0,7,0
8155971941784472781,60,0,24,0,7,0
9014578080729731085,60,0,24,0,7,0
387476305036639392,60,0,24,0,7,0
2538731723517285408,60,0,24,0,7,0
6938106910585917450,60,0,24,0,7,0
8947171767937824050,60,0,24,0,7,0
7829939588069662588,60,0,24,0,7,0
4357126028122353401,60,0,24,0,7,0
8412854790317869515,60,0,24,0,7,0
7149216941593745951,60,0,24,0,7,0
4384921782588123781,60,0,24,0,7,0
8592041492120976517,60,0,24,0,7,0
1979972775386961410,60,0,24,0,7,0
6272111286020234637,60,0,24,0,7,0
4469658261093288852,60,0,24,0,7,0
134748699979859945,60,0,24,0,7,0
3440150023152763801,60,0,24,0,7,0
1474571651420035343,60,0,24,0,7,0
3483396411645927810,60,0,24,0,7,0
5980850037745517411,60,0,24,0,7,0
8607596777893568554,60,0,24,0,7,0
1194514756706471547,60,0,24,0,7,0
7536503276896413286,60,0,24,0,7,0
6425044764437802241,60,0,24,0,7,0
8450230568847192152,60,0,24,0,7,0
3622746160696625191,60,0,24,0,7,0
2008206457875066270,60,0,24,0,7,0
6964794384171751493,60,0,24,0,7,0
2605698168938550591,60,0,24,0,7,0
3171801545755550071,60,0,24,0,7,0
4947206633794280564,60,0,24,0,7,0
4185310253022742428,60,0,24,0,7,0
3308515119726459062,60,0,24,0,7,0
7822589231986895187,60,0,24,0,7,0
4609555003134620292,60,0,24,0,7,0
6064066189457611359,60,0,24,0,7,0
4960244948227053133,60,0,24,0,7,0
7630373494858276351,60,0,24,0,7,0
7933815558485447335,60,0,24,0,7,0
6643300258162432834,60,0,24,0,7,0
4075965926992217371,60,0,24,0,7,0
5189564233234590326,60,0,24,0,7,0
530144866190195097,60,0,24,0,7,0
5231313848399544516,60,0,24,0,7,0
241881995341951220,60,0,24,0,7,0
2526028253610433739,60,0,24,0,7,0
4631425231309361551,60,0,24,0,7,0
6505152856942740022,60,0,24,0,7,0
6434022636725036515,60,0,24,0,7,0
4013826957569598660,60,0,24,0,7,0
3950601167028578407,60,0,24,0,7,0
2816010346575914202,0,60,0,24,0,7
8138228830840200761,60,0,24,0,7,0
2841340681613984744,60,0,24,0,7,0
6879350615676232760,0,60,0,24,0,7
6842397837840074931,60,0,24,0,7,0
1873215395956788062,60,0,24,0,7,0
6099875917665264465,60,0,24,0,7,0
162706314408379319,60,0,24,0,7,0
496712378214607442,0,60,0,24,0,7
2568288842800489906,60,0,24,0,7,0
90748735992987823,0,60,0,24,0,7
5952909218916532992,60,0,24,0,7,0
7051608002991049752,60,0,24,0,7,0
561562924423938703,60,0,24,0,7,0
4120727348870299156,60,0,24,0,7,0
4987282964952492996,60,0,24,0,7,0
3133523479278012392,60,0,24,0,7,0
2919613102776629805,60,0,24,0,7,0
1157040901941323139,60,0,24,0,7,0
4815503163100586115,60,0,24,0,7,0
6394463772226245099,60,0,24,0,7,0
3353762445094877641,60,0,24,0,7,0
8584051373895026106,60,0,24,0,7,0
7036831462703339354,60,0,24,0,7,0
6338979255553850288,60,0,24,0,7,0
4813697581234870749,60,0,24,0,7,0
7228144646776553218,60,0,24,0,7,0
4511899385475207994,60,0,24,0,7,0
1481424082964158585,60,0,24,0,7,0
3327224590797571928,60,0,24,0,7,0
7037664521076029540,60,0,24,0,7,0
5664694225952143615,60,0,24,0,7,0
3927330010262357354,60,0,24,0,7,0
4643559070421993375,60,0,24,0,7,0
4380282358594570635,60,0,24,0,7,0
7129415797029464077,60,0,24,0,7,0
6815607732912139830,60,0,24,0,7,0
348804969487166414,60,0,24,0,7,0
4868409542993444796,60,0,24,0,7,0
2660718690144309374,60,0,24,0,7,0
2225463778773087588,60,0,24,0,7,0
7149329171495429644,60,0,24,0,7,0
2977168507209690472,60,0,24,0,7,0
8294013068940058205,60,0,24,0,7,0
85496058573776375,60,0,24,0,7,0
2281235811578479437,60,0,24,0,7,0
8176728614428485349,60,0,24,0,7,0
4159576169208278958,60,0,24,0,7,0
718883255688102120,60,0,24,0,7,0
1011603928978119029,60,0,24,0,7,0
3924051146992189595,60,0,24,0,7,0
7685781704433296127,60,0,24,0,7,0
3190465920031226279,60,0,24,0,7,0
4064641368580557394,60,0,24,0,7,0
6395118195901933647,60,0,24,0,7,0
789299078711796505,60,0,24,0,7,0
2510833931154296295,60,0,24,0,7,0
3097334170388760845,60,0,24,0,7,0
6517163306061316173,60,0,24,0,7,0
7009883409524734321,60,0,24,0,7,0
8224150953804333994,60,0,24,0,7,0
4219153752219568118,0,60,0,24,0,7
7068385513626956826,60,0,24,0,7,0
5144626481277249978,60,0,24,0,7,0
8087361826665609451,0,60,0,24,0,7
8522813529556936988,60,0,24,0,7,0
1050423000865414301,60,0,24,0,7,0
1680926741370289539,60,0,24,0,7,0
6447334345695462104,60,0,24,0,7,0
2399026193076400298,60,0,24,0,7,0
6037050074272178059,60,0,24,0,7,0
5830219040296887827,60,0,24,0,7,0
3335936003001211540,60,0,24,0,7,0
1045126309015021879,60,0,24,0,7,0
8919790181899596798,60,0,24,0,7,0
2739571364086420885,60,0,24,0,7,0
7291347082411059338,60,0,24,0,7,0
9110257541249957325,60,0,24,0,7,0
5866888125675142926,60,0,24,0,7,0
328487196413370199,60,0,24,0,7,0
8923756805861578276,60,0,24,0,7,0
833633818966117127,60,0,24,0,7,0
123211612705343960,60,0,24,0,7,0
2785728619186191465,60,0,24,0,7,0
1377947555969670930,60,0,24,0,7,0
1673369251688803542,60,0,24,0,7,0
1674800709988001990,60,0,24,0,7,0
2955074410599407316,60,0,24,0,7,0
6021287657050460836,60,0,24,0,7,0
8271613698971415584,60,0,24,0,7,0
9081565435713941534,0,60,0,24,1,6
6630639946123524475,60,0,24,0,7,0
5390954985241596011,60,0,24,0,7,0
3031079282536062642,60,0,24,0,7,0
9107083553419565446,60,0,24,0,7,0
6897223714085660730,60,0,24,0,7,0
1657914466179881241,60,0,24,0,7,0
3695655790916446372,60,0,24,0,7,0
1117406928487289377,60,0,24,0,7,0
8096291521279945299,60,0,24,0,7,0
5070718812590088271,60,0,24,0,7,0
8572714274637169582,60,0,24,0,7,0
7956411844677574530,60,0,24,0,7,0
5394873121854778474,60,0,24,0,7,0
3710472706906671238,60,0,24,0,7,0
3796548763605769448,60,0,24,0,7,0
8320692381187154695,60,0,24,0,7,0
4307101616175992870,60,0,24,0,7,0
6223149910929477454,60,0,24,0,7,0
829322583666301139,60,0,24,0,7,0
2740801298160305964,60,0,24,0,7,0
1497748925258615256,60,0,24,0,7,0
5135039354209430033,60,0,24,0,7,0
1076119633369684283,60,0,24,0,7,0
1937959217534068869,60,0,24,0,7,0
3090106983743832312,60,0,24,0,7,0
2237237809358266022,60,0,24,0,7,0
6828919247294483567,60,0,24,0,7,0
2512182986562874000,60,0,24,0,7,0
8575192552537607204,60,0,24,0,7,0
2477216145893247723,60,0,24,0,7,0
1876889384293276558,0,60,0,24,0,7
7405651990117386028,60,0,24,0,7,0
8075141375282151098,0,60,0,24,0,7
4722679879134711489,60,0,24,0,7,0
2249289513487804802,60,0,24,0,7,0
4869495716967723830,60,0,24,0,7,0
741701595822447541,60,0,24,0,7,0
3092710124288815554,60,0,24,0,7,0
6569274192677174820,60,0,24,0,7,0
1744210133755904393,60,0,24,0,7,0
7761092740302803362,60,0,24,0,7,0
8749317198240040949,60,0,24,0,7,0
1671195220811095917,60,0,24,0,7,0
7858630778784836612,60,0,24,0,7,0
6995569698182112635,0,60,0,24,0,7
5684774152088884593,60,0,24,0,7,0
7342322094179381308,60,0,24,0,7,0
3155872417546754733,60,0,24,0,7,0
1517420666791910485,60,0,24,0,7,0
5415956106332294538,60,0,24,0,7,0
3554956826880089731,60,0,24,0,7,0
2082559439484903794,60,0,24,0,7,0
4730659068268248291,60,0,24,0,7,0
2099495194121319620,60,0,24,0,7,0
7266777801289640020,60,0,24,0,7,0
4315965081633644157,0,60,0,24,0,7
3324387799425454386,60,0,24,0,7,0
4390457358745595970,60,0,24,0,7,0
7853737368379666385,60,0,24,0,7,0
4491164405880369715,60,0,24,0,7,0
2370616473453925929,0,60,0,24,1,6
7615352519986901703,0,60,0,24,0,7
8103536464226981985,0,60,0,24,0,7
445481777696638394,60,0,24,0,7,0
7840525054690447810,60,0,24,0,7,0
1803103253870975098,60,0,24,0,7,0
4810725538426481229,60,0,24,0,7,0
7722193507131423111,60,0,24,0,7,0
8296188728137717274,60,0,24,0,7,0
2580432868353891756,60,0,24,0,7,0
5723059602183693938,60,0,24,0,7,0
7002072913700885678,60,0,24,0,7,0
692381542361937128,60,0,24,0,7,0
2263182823154864839,60,0,24,0,7,0
4921318406079072062,60,0,24,0,7,0
7361482816753954415,60,0,24,0,7,0
3274870690774289261,0,60,0,24,0,7
7716116137408994033,60,0,24,0,7,0
8148820598354743315,60,0,24,0,7,0
6108134281452806312,60,0,24,0,7,0
8052008735012309622,60,0,24,0,7,0
4048260542361593404,60,0,24,0,7,0
1584227832228748191,60,0,24,0,7,0
3834369361166099029,60,0,24,0,7,0
3180329078858674822,60,0,24,0,7,0
3603690824936613136,0,60,0,24,0,7
1544358724428482157,60,0,24,0,7,0
1997479607853560123,60,0,24,0,7,0
2042700843188950278,60,0,24,0,7,0
3072131744791388254,60,0,24,0,7,0
9101504506728367149,0,60,0,24,0,7
501557351127961254,60,0,24,0,7,0
464711645090421883,60,0,24,0,7,0
3087615340674305933,60,0,24,0,7,0
8461613091533095774,60,0,24,0,7,0
3876913795186211299,60,0,24,0,7,0
6605212453505276838,60,0,24,0,7,0
1557482717345335103,60,0,24,0,7,0
3176187621963451486,60,0,24,0,7,0
8764994161421475115,60,0,24,0,7,0
676763472583162557,60,0,24,0,7,0
5016480536639927094,0,60,0,24,0,7
6814306481052341158,60,0,24,0,7,0
8947841941886455850,60,0,24,0,7,0
6246888826099900117,0,0,0,0,0,0
4125749385970842558,60,0,24,0,7,0
5428821353147070018,60,0,24,0,7,0
349491419735784823,60,0,24,0,7,0
7939408112678964710,60,0,24,0,7,0
8836897458363373491,0,0,0,0,0,0
307252058134940443,60,0,24,0,7,0
2921770204752359016,60,0,24,0,7,0
7457598832917448197,60,0,24,0,7,0
4935066755090985947,60,0,24,0,7,0
8443166692502137580,60,0,24,0,7,0
481748696350437800,60,0,24,0,7,0
7700782639388559644,0,0,0,0,0,0
7627757745553126748,60,0,24,0,7,0
8995029077226708233,60,0,24,0,7,0
8241785172941545104,0,60,0,24,0,7
2202905953960871723,60,0,24,0,7,0
282961189894707970,60,0,24,0,7,0
7705704224154861503,60,0,24,0,7,0
3221083846528497339,0,0,0,0,0,0
5318368100057037657,60,0,24,0,7,0
4390048489293736111,60,0,24,0,7,0
2016565369944499085,0,60,0,24,0,7
4878597495740729960,60,0,24,0,7,0
1294431501377137231,60,0,24,0,7,0
3100917498444136638,60,0,24,0,7,0
2283326886077480849,60,0,24,0,7,0
7319192595533639485,60,0,24,0,7,0
2325421978944839371,60,0,24,0,7,0
1137506062745200344,60,0,24,0,7,0
7743226762244915066,60,0,24,0,7,0
3376937250501459788,60,0,24,0,7,0
5997377278956736066,60,0,24,0,7,0
3525217287585506425,0,60,0,24,0,7
1096872701492823086,60,0,24,0,7,0
3214657992563658298,60,0,24,0,7,0
6542402508110491030,60,0,24,0,7,0
672830130783150329,60,0,24,0,7,0
1679125777935837910,60,0,24,0,7,0
524424375831607693,60,0,24,0,7,0
5868001912106365545,0,60,0,24,0,7
2570905277901393,0,60,0,24,0,7
7419279836359327578,0,60,0,24,0,7
2871744755394716254,60,0,24,0,7,0
7292123869692249136,60,0,24,0,7,0
4374590582324658648,60,0,24,0,7,0
8757676517980297232,60,0,24,0,7,0
3518990827468643381,60,0,24,0,7,0
8135193053359966217,0,60,0,24,0,7
3878550062955418195,60,0,24,0,7,0
5758909729888825914,60,0,24,0,7,0
5027879983581438187,60,0,24,0,7,0
6612147814941152334,60,0,24,0,7,0
1559723180979043212,60,0,24,0,7,0
8361717064277232708,0,60,0,24,0,7
6776660075252450013,60,0,24,0,7,0
5026004132212160099,60,0,24,0,7,0
5388935248895761872,60,0,24,0,7,0
5183090772613686032,60,0,24,0,7,0
933257307636497177,0,60,0,24,0,7
5708123000330918881,60,0,24,0,7,0
8906868960433775125,60,0,24,0,7,0
5710137538735180562,0,60,0,24,0,7
6848695376585887688,60,0,24,0,7,0
79410870082912863,60,0,24,0,7,0
8709632713343707346,60,0,24,0,7,0
6441665535053935615,60,0,24,0,7,0
5778112609901121786,60,0,24,0,7,0
141753187992730294,60,0,24,0,7,0
2792168571159568841,60,0,24,0,7,0
9202711225687266799,60,0,24,0,7,0
878139025814445971,0,60,0,24,0,7
4710533343394935308,0,60,0,24,0,7
2504779327876790449,60,0,24,0,7,0
6646447631738072063,60,0,24,0,7,0
5529531397122473369,60,0,24,0,7,0
4061536459139402475,0,60,0,24,0,7
9170766298242897196,60,0,24,0,7,0
2071941973789996796,60,0,24,0,7,0
6059015472672021760,60,0,24,0,7,0
8599679179604682073,60,0,24,0,7,0
7516339311818737482,60,0,24,0,7,0
191562357790381001,60,0,24,0,7,0
177568850000954941,60,0,24,0,7,0
9084273254897517786,60,0,24,0,7,0
397600146078654208,60,0,24,0,7,0
3279533685089575769,60,0,24,0,7,0
8102723740528243988,60,0,24,0,7,0
4519847343605813957,60,0,24,0,7,0
3138716926638067075,60,0,24,0,7,0
6531216163850971987,60,0,24,0,7,0
3651177174912636930,60,0,24,0,7,0
2588334495218220560,60,0,24,0,7,0
5104746221802352026,0,60,0,24,0,7
2532387003446483071,60,0,24,0,7,0
5084145413698100972,60,0,24,0,7,0
4905352331898504238,60,0,24,0,7,0
4831662131951327865,60,0,24,0,7,0
306126560605825989,60,0,24,0,7,0
1060707578719574169,60,0,24,0,7,0
1747417131578572248,60,0,24,0,7,0
4395706636990358653,60,0,24,0,7,0
1296969062983847515,0,60,0,24,0,7
6461867146274191931,60,0,24,0,7,0
6028655904317149623,60,0,24,0,7,0
7975231457181971360,60,0,24,0,7,0
1651564060735036147,0,60,0,24,0,7
1732264475484165105,60,0,24,0,7,0
6998859195103405010,60,0,24,0,7,0
4259647692380095785,60,0,24,0,7,0
8902299702965892833,60,0,24,0,7,0
6484467892009081204,60,0,24,0,7,0
8290268997458051251,60,0,24,0,7,0
5725087496079372631,0,60,0,24,0,7
5852272032944223823,60,0,24,0,7,0
1281520463164440962,60,0,24,0,7,0
3415552651623459554,60,0,24,0,7,0
7922162555868442692,60,0,24,0,7,0
5902744747163656783,60,0,24,0,7,0
3886022363052852641,60,0,24,0,7,0
3116870177461023991,0,60,0,24,0,7
8942380159672705417,60,0,24,0,7,0
1381832992700230547,60,0,24,0,7,0
1834569743158088021,60,0,24,0,7,0
3827100672599422991,0,60,0,24,0,7
4535165052639226602,60,0,24,0,7,0
4624768045009788959,60,0,24,0,7,0
3111198822183739130,60,0,24,0,7,0
2557363912224593999,60,0,24,0,7,0
4684291973997906681,0,60,0,24,0,7
2108350399151974088,60,0,24,0,7,0
3001693339384060516,0,60,0,24,0,7
8495281535067179117,60,0,24,0,7,0
3325823117034156243,60,0,24,0,7,0
2290582861195917029,0,60,0,24,0,7
4674224899881959248,60,0,24,0,7,0
6519698837197761770,60,0,24,0,7,0
2797134052594719661,60,0,24,0,7,0
7841585568073255400,60,0,24,0,7,0
2358207722040528228,0,0,0,0,0,0
7977754422962025886,60,0,24,0,7,0
4965057486435340575,60,0,24,0,7,0
1437796131400289062,60,0,24,0,7,0
3799758034606027869,60,0,24,0,7,0
969831609893401859,60,0,24,0,7,0
4054909995682804339,60,0,24,0,7,0
1630813798603374895,60,0,24,0,7,0
6358993016251721168,60,0,24,0,7,0
8479469354011758083,60,0,24,0,7,0
710854884319862444,60,0,24,0,7,0
5673754807804657119,0,60,0,24,0,7
817700132037534726,60,0,24,0,7,0
5170540902124875597,60,0,24,0,7,0
3936197001257345509,60,0,24,0,7,0
3324030567183829850,60,0,24,0,7,0
8659692992028645780,60,0,24,0,7,0
1664265874450832999,0,60,0,24,0,7
7898667015744190266,60,0,24,0,7,0
9122327436359134395,60,0,24,0,7,0
2010540582178762234,0,60,0,24,0,7
2363699937235359496,60,0,24,0,7,0
4487250929451640889,0,60,0,24,0,7
6202874450801049187,60,0,24,0,7,0
7036913901882127069,60,0,24,0,7,0
4570376724461640343,60,0,24,0,7,0
8836239128803785123,60,0,24,0,7,0
6898111479526843359,60,0,24,0,7,0
3817922523403509064,60,0,24,0,7,0
644860652831162771,60,0,24,0,7,0
4434978090183605049,60,0,24,0,7,0
2930875376885155428,60,0,24,0,7,0
2838051631963942820,60,0,24,0,7,0
486764243726438964,60,0,24,0,7,0
6689427889881059325,60,0,24,0,7,0
1309908774758601076,0,60,0,24,0,7
1233056938302620872,60,0,24,0,7,0
4772983661543377345,60,0,24,0,7,0
6684297343459593518,0,60,0,24,0,7
4748894710350229520,60,0,24,0,7,0
8329758687101833789,0,60,0,24,0,7
4668147078195147229,60,0,24,0,7,0
3972055081092152522,60,0,24,0,7,0
7580383002407053952,0,60,0,24,0,7
2983617383176659641,60,0,24,0,7,0
8465465452650771902,60,0,24,0,7,0
8644402335104961570,60,0,24,0,7,0
5545888587670187180,60,0,24,0,7,0
8379971763753814428,60,0,24,0,7,0
6838551673789714614,60,0,24,0,7,0
1358738116955407053,60,0,24,0,7,0
8385490416967544700,60,0,24,0,7,0
6234775546907779886,60,0,24,0,7,0
6806274754953901313,60,0,24,0,7,0
6098179750099376245,60,0,24,0,7,0
6920504641580381468,60,0,24,0,7,0
2698644033932193210,60,0,24,0,7,0
5463331764180716776,60,0,24,0,7,0
7651829624924720340,60,0,24,0,7,0
3151957513212926962,60,0,24,0,7,0
2880498584944229415,60,0,24,0,7,0
7555688063789725141,0,60,0,24,0,7
7891666264586996779,60,0,24,0,7,0
2890779009337846714,60,0,24,0,7,0
4041381601238850553,60,0,24,0,7,0
496208741215777219,60,0,24,0,7,0
813383464952749649,60,0,24,0,7,0
7552925964104541935,0,60,0,24,0,7
4378492065940312953,60,0,24,0,7,0
7760449579699000140,60,0,24,0,7,0
7690722502339813384,0,0,0,0,0,0
4922630519017762219,0,60,0,24,0,7
6225371338789796318,60,0,24,0,7,0
1553648756624102112,0,60,0,24,0,7
4397155678021831521,60,0,24,0,7,0
3062531608759368001,60,0,24,0,7,0
8537357353468428438,60,0,24,0,7,0
9054956925766687428,60,0,24,0,7,0
1808275759627154762,60,0,24,0,7,0
1075549594145813154,60,0,24,0,7,0
7532337002930532618,60,0,24,0,7,0
8363653675130006444,0,60,0,24,0,7
1485188300216859385,60,0,24,0,7,0
3731106613640217396,60,0,24,0,7,0
5159242830714471711,60,0,24,0,7,0
4039828448871395030,60,0,24,0,7,0
5525662075482893737,60,0,24,0,7,0
3266587225058570071,60,0,24,0,6,1
8251575465856044992,0,60,0,24,0,7
2161746609543758252,0,60,0,24,0,7
6223771063944997356,60,0,24,0,7,0
3881638612601009783,60,0,24,0,7,0
4163052168475555173,60,0,24,0,7,0
2986435973011021755,60,0,24,0,7,0
6929498533838585770,60,0,24,0,7,0
9021701344154900094,60,0,24,0,7,0
2398303897520414941,60,0,24,0,7,0
3761065392460649801,60,0,24,0,7,0
346732276444269746,60,0,24,0,7,0
7212285958498665217,60,0,24,0,7,0
7820190298397736787,60,0,24,0,7,0
7181940308001112593,0,60,0,24,0,7
6153968559027405656,60,0,24,0,7,0
3231279523890053664,60,0,24,0,7,0
1016295610192823996,60,0,24,0,7,0
1133995665442958764,60,0,24,0,7,0
8942965825816944801,60,0,24,0,7,0
37470044882853971,60,0,24,0,7,0
3766132760496582426,60,0,24,0,7,0
1613282803503313704,60,0,24,0,7,0
4453200001850213794,60,0,24,0,7,0
4455735988009063100,60,0,24,0,7,0
6022548883305393564,60,0,24,0,7,0
5181449210027169649,60,0,24,0,7,0
7422816402006494705,60,0,24,0,7,0
7145644558278364540,60,0,24,0,7,0
1391578054319204544,60,0,24,0,7,0
7485668601594155846,60,0,24,0,7,0
4950474645116931067,60,0,24,0,7,0
9073612600316189573,60,0,24,0,7,0
9010652248656853541,60,0,24,0,7,0
4429898976557648053,60,0,24,0,7,0
6154061540544049456,60,0,24,0,7,0
7686137658412217051,60,0,24,0,7,0
4307011245033810874,60,0,24,0,7,0
2095459335109010700,60,0,24,0,7,0
43809554671079068,60,0,24,0,7,0
5401719649147588482,60,0,24,0,7,0
7062905927661885427,60,0,24,0,7,0
1699651756029065556,60,0,24,0,7,0
3778051141133636018,60,0,24,0,7,0
3940995520753716453,60,0,24,0,7,0
3442307498217032229,60,0,24,0,7,0
2583143055026783161,60,0,24,0,7,0
1357357707709615495,60,0,24,0,7,0
8956479198572544923,60,0,24,0,7,0
8406660746467039288,60,0,24,0,7,0
1996879667510324493,60,0,24,0,7,0
304199174738670686,60,0,24,0,7,0
7623748547333625211,60,0,24,0,7,0
7071199965586852400,60,0,24,0,7,0
5088232387365478214,60,0,24,0,7,0
2742922331345394000,60,0,24,0,7,0
680244913473039584,60,0,24,0,7,0
38494670445584126,60,0,24,0,7,0
1867129776957388856,60,0,24,0,7,0
4666478281642635170,60,0,24,0,7,0
7960433717803174215,60,0,24,0,7,0
334011774407854457,60,0,24,0,7,0
773398263208964303,60,0,24,0,7,0
5515261821783369734,60,0,24,0,7,0
8513423004785338269,60,0,24,0,7,0
8593011391038305146,60,0,24,0,7,0
7908837353164746637,60,0,24,0,7,0
6284935932914875037,60,0,24,0,7,0
5995819626305166303,0,60,0,24,0,7
7368300954862397020,60,0,24,0,7,0
7064121089833202783,60,0,24,0,7,0
5739453570641890165,60,0,24,0,7,0
3417376056309540963,60,0,24,0,7,0
2627949047200693648,60,0,24,0,7,0
7614824149049759851,60,0,24,0,7,0
9139859946591541073,60,0,24,0,7,0
3382325020390614369,60,0,24,0,7,0
3489386427079348307,60,0,24,0,7,0
1123487660396302079,60,0,24,0,7,0
3389925435981916933,60,0,24,0,7,0
3988980653839902450,60,0,24,0,7,0
8839009347165021967,60,0,24,0,7,0
1278461692341555618,60,0,24,0,7,0
8809799121269812533,60,0,24,0,7,0
9188979807402140237,0,60,0,24,0,7
8784594069228183819,60,0,24,0,7,0
3312822221640788687,60,0,24,0,7,0
2224633483133862256,60,0,24,0,7,0
1344403235720685253,60,0,24,0,7,0
5579953472163538559,60,0,24,0,7,0
2151973904300585698,60,0,24,0,7,0
7446219799268180208,60,0,24,0,7,0
3007094325006098068,60,0,24,0,7,0
9172487549403461832,60,0,24,0,7,0
630292852266253805,60,0,24,0,7,0
5521678837855601848,60,0,24,0,7,0
8730399242819058939,60,0,24,0,7,0
5043554865492581576,60,0,24,0,7,0
5697155219085653154,60,0,24,0,7,0
8886290665854894018,60,0,24,0,7,0
